Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Rec,Matches
2345,Sadibou Sané,sn SEN,DF,Metz,fr Ligue 1,21,2004,21.6,,,,,,,,,,,,,,,,,,,,,Matches
2346,Arouna Sangante,sn SEN,DF,Le Havre,fr Ligue 1,23,2002,25.8,,,,,,,,,,,,,,,,,,,,,Matches
2347,Buba Sangaré,es ESP,"DF,MF",Elche,es La Liga,17,2007,6.0,,,,,,,,,,,,,,,,,,,,,Matches
2348,Ibrahim Sangaré,ci CIV,MF,Nottingham,eng Premier League,27,1997,23.1,,,,,,,,,,,,,,,,,,,,,Matches
2349,Mamadou Sangare,ml MLI,MF,Lens,fr Ligue 1,23,2002,25.8,,,,,,,,,,,,,,,,,,,,,Matches
2350,Nhoa Sangui,fr FRA,DF,Paris FC,fr Ligue 1,19,2006,19.3,,,,,,,,,,,,,,,,,,,,,Matches
2351,Maroan Sannadi,ma MAR,FW,Athletic Club,es La Liga,24,2001,3.2,,,,,,,,,,,,,,,,,,,,,Matches
2352,Kaishū Sano,jp JPN,MF,Mainz 05,de Bundesliga,24,2000,34.0,,,,,,,,,,,,,,,,,,,,,Matches
2353,Morgan Sanson,fr FRA,MF,Nice,fr Ligue 1,30,1994,19.7,,,,,,,,,,,,,,,,,,,,,Matches
2354,Baptiste Santamaria,fr FRA,MF,Valencia,es La Liga,30,1995,8.4,,,,,,,,,,,,,,,,,,,,,Matches
2355,Yago Santiago,es ESP,MF,Elche,es La Liga,22,2003,3.1,,,,,,,,,,,,,,,,,,,,,Matches
2356,Yellu Santiago,es ESP,MF,Hellas Verona,it Serie A,21,2004,0.1,,,,,,,,,,,,,,,,,,,,,Matches
2357,Alisson Santos,br BRA,"MF,FW",Napoli,it Serie A,22,2002,9.3,,,,,,,,,,,,,,,,,,,,,Matches
2358,Andrey Santos,br BRA,MF,Chelsea,eng Premier League,21,2004,14.0,,,,,,,,,,,,,,,,,,,,,Matches
2359,Kauã Santos,br BRA,GK,Frankfurt,de Bundesliga,22,2003,12.0,,,,,,,,,,,,,,,,,,,,,Matches
2360,Tiago Santos,pt POR,DF,Lille,fr Ligue 1,23,2002,7.9,,,,,,,,,,,,,,,,,,,,,Matches
2361,Bara Sapoko Ndiaye,sn SEN,MF,Bayern Munich,de Bundesliga,17,2007,1.6,,,,,,,,,,,,,,,,,,,,,Matches
2362,Renzo Saravia,ar ARG,DF,Valencia,es La Liga,32,1993,3.9,,,,,,,,,,,,,,,,,,,,,Matches
2363,Alejo Sarco,ar ARG,FW,Gladbach,de Bundesliga,19,2006,0.6,,,,,,,,,,,,,,,,,,,,,Matches
2364,Alejo Sarco,ar ARG,FW,Leverkusen,de Bundesliga,19,2006,0.8,,,,,,,,,,,,,,,,,,,,,Matches
2365,Jeremy Sarmiento,ec ECU,MF,Cremonese,it Serie A,23,2002,1.6,,,,,,,,,,,,,,,,,,,,,Matches
2366,Amin Sarr,se SWE,"FW,MF",Hellas Verona,it Serie A,24,2001,12.2,,,,,,,,,,,,,,,,,,,,,Matches
2367,Bouna Sarr,sn SEN,"MF,DF",Metz,fr Ligue 1,33,1992,9.9,,,,,,,,,,,,,,,,,,,,,Matches
2368,Ismaila Sarr,sn SEN,MF,Crystal Palace,eng Premier League,27,1998,24.2,,,,,,,,,,,,,,,,,,,,,Matches
2369,Malang Sarr,fr FRA,DF,Lens,fr Ligue 1,26,1999,32.5,,,,,,,,,,,,,,,,,,,,,Matches
2370,Mamadou Sarr,sn SEN,DF,Strasbourg,fr Ligue 1,19,2005,14.5,,,,,,,,,,,,,,,,,,,,,Matches
2371,Mamadou Sarr,sn SEN,DF,Chelsea,eng Premier League,19,2005,1.1,,,,,,,,,,,,,,,,,,,,,Matches
2372,Martin Satriano,uy URU,"FW,MF",Getafe,es La Liga,24,2001,17.8,,,,,,,,,,,,,,,,,,,,,Matches
2373,Martin Satriano,uy URU,FW,Lyon,fr Ligue 1,24,2001,7.7,,,,,,,,,,,,,,,,,,,,,Matches
2374,Mario Sauer,sk SVK,MF,Toulouse,fr Ligue 1,21,2004,7.2,,,,,,,,,,,,,,,,,,,,,Matches
2375,Razvan Sava,ro ROU,GK,Udinese,it Serie A,23,2002,6.9,,,,,,,,,,,,,,,,,,,,,Matches
2376,Sávio,br BRA,MF,Manchester City,eng Premier League,21,2004,9.3,,,,,,,,,,,,,,,,,,,,,Matches
2377,Nicolò Savona,it ITA,DF,Nottingham,eng Premier League,22,2003,11.4,,,,,,,,,,,,,,,,,,,,,Matches
2378,Amine Sbai,ma MAR,"MF,FW",Angers,fr Ligue 1,24,2000,20.2,,,,,,,,,,,,,,,,,,,,,Matches
2379,Joe Scally,us USA,"DF,MF",Gladbach,de Bundesliga,22,2002,29.0,,,,,,,,,,,,,,,,,,,,,Matches
2380,Giorgio Scalvini,it ITA,DF,Atalanta,it Serie A,21,2003,20.1,,,,,,,,,,,,,,,,,,,,,Matches
2381,Gianluca Scamacca,it ITA,FW,Atalanta,it Serie A,26,1999,14.6,,,,,,,,,,,,,,,,,,,,,Matches
2382,Oliver Scarles,eng ENG,"DF,MF",West Ham,eng Premier League,19,2005,7.3,,,,,,,,,,,,,,,,,,,,,Matches
2383,Dane Scarlett,eng ENG,FW,Tottenham,eng Premier League,21,2004,0.1,,,,,,,,,,,,,,,,,,,,,Matches
2384,Kevin Schade,de GER,"MF,FW",Brentford,eng Premier League,23,2001,30.5,,,,,,,,,,,,,,,,,,,,,Matches
2385,András Schäfer,hu HUN,MF,Union Berlin,de Bundesliga,26,1999,15.8,,,,,,,,,,,,,,,,,,,,,Matches
2386,Fabian Schär,ch SUI,DF,Newcastle,eng Premier League,33,1991,12.1,,,,,,,,,,,,,,,,,,,,,Matches
2387,Fynn Schenten,de GER,FW,Köln,de Bundesliga,17,2007,1.1,,,,,,,,,,,,,,,,,,,,,Matches
2388,Derry Scherhant,de GER,MF,Freiburg,de Bundesliga,22,2002,14.5,,,,,,,,,,,,,,,,,,,,,Matches
2389,Patrik Schick,cz CZE,FW,Leverkusen,de Bundesliga,29,1996,22.1,,,,,,,,,,,,,,,,,,,,,Matches
2390,Stefan Schimmer,de GER,FW,Heidenheim,de Bundesliga,31,1994,9.1,,,,,,,,,,,,,,,,,,,,,Matches
2391,Xaver Schlager,at AUT,MF,RB Leipzig,de Bundesliga,27,1997,20.4,,,,,,,,,,,,,,,,,,,,,Matches
2392,Keven Schlotterbeck,de GER,DF,Augsburg,de Bundesliga,28,1997,22.6,,,,,,,,,,,,,,,,,,,,,Matches
2393,Nico Schlotterbeck,de GER,DF,Dortmund,de Bundesliga,25,1999,28.0,,,,,,,,,,,,,,,,,,,,,Matches
2394,Mick Schmetgens,de GER,MF,Werder Bremen,de Bundesliga,17,2007,0.4,,,,,,,,,,,,,,,,,,,,,Matches
2395,Romano Schmid,at AUT,"MF,FW",Werder Bremen,de Bundesliga,25,2000,33.1,,,,,,,,,,,,,,,,,,,,,Matches
2396,Isaac Schmidt,ch SUI,"MF,DF",Werder Bremen,de Bundesliga,25,1999,7.6,,,,,,,,,,,,,,,,,,,,,Matches
2397,Joël Schmied,ch SUI,DF,Köln,de Bundesliga,26,1998,12.0,,,,,,,,,,,,,,,,,,,,,Matches
2398,Tim Schnitzer,de GER,MF,Augsburg,de Bundesliga,17,2008,0.1,,,,,,,,,,,,,,,,,,,,,Matches
2399,Jan Schöppner,de GER,MF,Heidenheim,de Bundesliga,26,1999,25.0,,,,,,,,,,,,,,,,,,,,,Matches
2400,Marvin Schwäbe,de GER,GK,Köln,de Bundesliga,30,1995,34.0,,,,,,,,,,,,,,,,,,,,,Matches
2401,Léo Scienza,br BRA,MF,Heidenheim,de Bundesliga,26,1998,2.0,,,,,,,,,,,,,,,,,,,,,Matches
2402,Alex Scott,eng ENG,MF,Bournemouth,eng Premier League,21,2003,31.7,,,,,,,,,,,,,,,,,,,,,Matches
2403,Simone Scuffet,it ITA,GK,Pisa,it Serie A,29,1996,7.0,,,,,,,,,,,,,,,,,,,,,Matches
2404,Sebastian Sebulonsen,no NOR,"DF,MF",Köln,de Bundesliga,25,2000,27.8,,,,,,,,,,,,,,,,,,,,,Matches
2405,Jenson Seelt,nl NED,DF,Wolfsburg,de Bundesliga,22,2003,7.6,,,,,,,,,,,,,,,,,,,,,Matches
2406,Jenson Seelt,nl NED,DF,Sunderland,eng Premier League,22,2003,1.5,,,,,,,,,,,,,,,,,,,,,Matches
2407,Alidu Seidu,gh GHA,DF,Rennes,fr Ligue 1,25,2000,13.2,,,,,,,,,,,,,,,,,,,,,Matches
2408,Taufik Seidu,es ESP,MF,Atlético Madrid,es La Liga,17,2008,0.3,,,,,,,,,,,,,,,,,,,,,Matches
2409,Nicolas Seiwald,at AUT,MF,RB Leipzig,de Bundesliga,24,2001,29.9,,,,,,,,,,,,,,,,,,,,,Matches
2410,Ayumu Seko,jp JPN,"MF,DF",Le Havre,fr Ligue 1,25,2000,29.2,,,,,,,,,,,,,,,,,,,,,Matches
2411,Matz Sels,be BEL,GK,Nottingham,eng Premier League,33,1992,29.6,,,,,,,,,,,,,,,,,,,,,Matches
2412,Antoine Semenyo,gh GHA,MF,Bournemouth,eng Premier League,25,2000,20.0,,,,,,,,,,,,,,,,,,,,,Matches
2413,Antoine Semenyo,gh GHA,"MF,FW",Manchester City,eng Premier League,25,2000,15.5,,,,,,,,,,,,,,,,,,,,,Matches
2414,Adrian Šemper,hr CRO,GK,Pisa,it Serie A,27,1998,25.0,,,,,,,,,,,,,,,,,,,,,Matches
2415,Marvin Senaya,gh GHA,"DF,MF",Auxerre,fr Ligue 1,24,2001,19.8,,,,,,,,,,,,,,,,,,,,,Matches
2416,Marcos Senesi,ar ARG,DF,Bournemouth,eng Premier League,28,1997,36.5,,,,,,,,,,,,,,,,,,,,,Matches
2417,Suat Serdar,de GER,MF,Hellas Verona,it Serie A,28,1997,12.3,,,,,,,,,,,,,,,,,,,,,Matches
2418,Manuel Serrano,es ESP,DF,Real Madrid,es La Liga,21,2004,0.1,,,,,,,,,,,,,,,,,,,,,Matches
2419,Nicolás Serrano,es ESP,MF,Athletic Club,es La Liga,22,2003,4.1,,,,,,,,,,,,,,,,,,,,,Matches
2420,Benjamin Šeško,si SVN,FW,Manchester Utd,eng Premier League,22,2003,18.3,,,,,,,,,,,,,,,,,,,,,Matches
2421,Ryan Sessegnon,eng ENG,"DF,MF",Fulham,eng Premier League,25,2000,20.3,,,,,,,,,,,,,,,,,,,,,Matches
2422,Stephan El Shaarawy,it ITA,"MF,FW",Roma,it Serie A,32,1992,7.4,,,,,,,,,,,,,,,,,,,,,Matches
2423,Luke Shaw,eng ENG,DF,Manchester Utd,eng Premier League,30,1995,35.8,,,,,,,,,,,,,,,,,,,,,Matches
2424,Kento Shiogai,jp JPN,MF,Wolfsburg,de Bundesliga,20,2005,3.5,,,,,,,,,,,,,,,,,,,,,Matches
2425,Kwasi Sibo,gh GHA,MF,Oviedo,es La Liga,27,1998,18.7,,,,,,,,,,,,,,,,,,,,,Matches
2426,Djibril Sidibé,fr FRA,"MF,DF",Toulouse,fr Ligue 1,33,1992,23.8,,,,,,,,,,,,,,,,,,,,,Matches
2427,Armindo Sieb,de GER,FW,Mainz 05,de Bundesliga,22,2003,6.1,,,,,,,,,,,,,,,,,,,,,Matches
2428,Jamil Siebert,de GER,DF,Lecce,it Serie A,23,2002,18.9,,,,,,,,,,,,,,,,,,,,,Matches
2429,Francisco Sierralta,cl CHI,DF,Auxerre,fr Ligue 1,28,1997,9.6,,,,,,,,,,,,,,,,,,,,,Matches
2430,Tim Siersleben,de GER,DF,Heidenheim,de Bundesliga,25,2000,12.0,,,,,,,,,,,,,,,,,,,,,Matches
2431,Mathys Silestrie,fr FRA,GK,Rennes,fr Ligue 1,19,2005,2.0,,,,,,,,,,,,,,,,,,,,,Matches
2432,André Silva,pt POR,FW,Elche,es La Liga,29,1995,20.5,,,,,,,,,,,,,,,,,,,,,Matches
2433,Bernardo Silva,pt POR,MF,Manchester City,eng Premier League,30,1994,31.9,,,,,,,,,,,,,,,,,,,,,Matches
2434,Éderson Silva,br BRA,MF,Atalanta,it Serie A,26,1999,24.8,,,,,,,,,,,,,,,,,,,,,Matches
2435,Fábio Silva,pt POR,"FW,MF",Dortmund,de Bundesliga,23,2002,9.1,,,,,,,,,,,,,,,,,,,,,Matches
2436,Jota Silva,pt POR,FW,Nottingham,eng Premier League,25,1999,0.1,,,,,,,,,,,,,,,,,,,,,Matches
2437,Marco Silvestri,it ITA,GK,Cremonese,it Serie A,34,1991,4.0,,,,,,,,,,,,,,,,,,,,,Matches
2438,Abdallah Sima,sn SEN,"MF,FW",Lens,fr Ligue 1,24,2001,8.0,,,,,,,,,,,,,,,,,,,,,Matches
2439,Giovanni Simeone,ar ARG,FW,Torino,it Serie A,30,1995,24.8,,,,,,,,,,,,,,,,,,,,,Matches
2440,Giuliano Simeone,ar ARG,"MF,FW",Atlético Madrid,es La Liga,22,2002,23.3,,,,,,,,,,,,,,,,,,,,,Matches
2441,Moses Simon,ng NGA,"MF,FW",Paris FC,fr Ligue 1,30,1995,22.2,,,,,,,,,,,,,,,,,,,,,Matches
2442,Unai Simón,es ESP,GK,Athletic Club,es La Liga,28,1997,37.0,,,,,,,,,,,,,,,,,,,,,Matches
2443,Xavi Simons,nl NED,"MF,FW",Tottenham,eng Premier League,22,2003,19.5,,,,,,,,,,,,,,,,,,,,,Matches
2444,Xavi Simons,nl NED,MF,RB Leipzig,de Bundesliga,22,2003,1.0,,,,,,,,,,,,,,,,,,,,,Matches
2445,Jahmai Simpson-Pusey,eng ENG,DF,Köln,de Bundesliga,19,2005,9.6,,,,,,,,,,,,,,,,,,,,,Matches
2446,Danel Sinani,lu LUX,"MF,FW",St Pauli,de Bundesliga,28,1997,23.0,,,,,,,,,,,,,,,,,,,,,Matches
2447,Dan Sinaté,fr FRA,DF,Angers,fr Ligue 1,19,2006,0.4,,,,,,,,,,,,,,,,,,,,,Matches
2448,Lassine Sinayoko,ml MLI,"FW,MF",Auxerre,fr Ligue 1,25,1999,30.8,,,,,,,,,,,,,,,,,,,,,Matches
2449,Ibrahima Sissoko,ml MLI,"MF,DF",Nantes,fr Ligue 1,27,1997,8.9,,,,,,,,,,,,,,,,,,,,,Matches
2450,Antonio Sivera,es ESP,GK,Alavés,es La Liga,28,1996,38.0,,,,,,,,,,,,,,,,,,,,,Matches
2451,Telli Siwe,fr FRA,DF,Auxerre,fr Ligue 1,20,2004,3.5,,,,,,,,,,,,,,,,,,,,,Matches
2452,Tim Skarke,de GER,"MF,FW",Union Berlin,de Bundesliga,28,1996,6.9,,,,,,,,,,,,,,,,,,,,,Matches
2453,Ellyes Skhiri,tn TUN,"MF,DF",Frankfurt,de Bundesliga,30,1995,16.0,,,,,,,,,,,,,,,,,,,,,Matches
2454,Laurs Skjellerup,dk DEN,FW,Sassuolo,it Serie A,22,2002,0.1,,,,,,,,,,,,,,,,,,,,,Matches
2455,Łukasz Skorupski,pl POL,GK,Bologna,it Serie A,34,1991,17.7,,,,,,,,,,,,,,,,,,,,,Matches
2456,Andreas Skov Olsen,dk DEN,MF,Wolfsburg,de Bundesliga,25,1999,4.0,,,,,,,,,,,,,,,,,,,,,Matches
2457,Robert Skov,dk DEN,"DF,MF",Union Berlin,de Bundesliga,29,1996,2.4,,,,,,,,,,,,,,,,,,,,,Matches
2458,Tobias Slotsager,dk DEN,DF,Hellas Verona,it Serie A,19,2006,5.0,,,,,,,,,,,,,,,,,,,,,Matches
2459,Adam Smith,eng ENG,DF,Bournemouth,eng Premier League,34,1991,12.0,,,,,,,,,,,,,,,,,,,,,Matches
2460,Eric Smith,se SWE,"DF,MF",St Pauli,de Bundesliga,28,1997,25.7,,,,,,,,,,,,,,,,,,,,,Matches
2461,Emile Smith Rowe,eng ENG,MF,Fulham,eng Premier League,25,2000,21.4,,,,,,,,,,,,,,,,,,,,,Matches
2462,Ivan Smolčić,hr CRO,DF,Como,it Serie A,24,2000,18.5,,,,,,,,,,,,,,,,,,,,,Matches
2463,Mezian Soares,pt POR,MF,Lens,fr Ligue 1,15,2009,0.1,,,,,,,,,,,,,,,,,,,,,Matches
2464,Simon Sohm,ch SUI,MF,Bologna,it Serie A,24,2001,8.0,,,,,,,,,,,,,,,,,,,,,Matches
2465,Simon Sohm,ch SUI,MF,Fiorentina,it Serie A,24,2001,7.9,,,,,,,,,,,,,,,,,,,,,Matches
2466,Alex Sola,es ESP,"DF,FW",Getafe,es La Liga,26,1999,0.1,,,,,,,,,,,,,,,,,,,,,Matches
2467,Dominic Solanke,eng ENG,FW,Tottenham,eng Premier League,27,1997,11.1,,,,,,,,,,,,,,,,,,,,,Matches
2468,Carlos Soler,es ESP,MF,Real Sociedad,es La Liga,28,1997,25.7,,,,,,,,,,,,,,,,,,,,,Matches
2469,Julio Soler,ar ARG,DF,Bournemouth,eng Premier League,20,2005,0.4,,,,,,,,,,,,,,,,,,,,,Matches
2470,Oumar Solet,fr FRA,DF,Udinese,it Serie A,25,2000,32.9,,,,,,,,,,,,,,,,,,,,,Matches
2471,Jhon Solis,co COL,MF,Girona,es La Liga,20,2004,4.2,,,,,,,,,,,,,,,,,,,,,Matches
2472,Manor Solomon,il ISR,MF,Villarreal,es La Liga,26,1999,1.7,,,,,,,,,,,,,,,,,,,,,Matches
2473,Manor Solomon,il ISR,"FW,MF",Fiorentina,it Serie A,26,1999,9.9,,,,,,,,,,,,,,,,,,,,,Matches
2474,Hugo Solozabal,es ESP,MF,Getafe,es La Liga,22,2003,0.1,,,,,,,,,,,,,,,,,,,,,Matches
2475,Daniele Sommariva,it ITA,GK,Genoa,it Serie A,28,1997,2.0,,,,,,,,,,,,,,,,,,,,,Matches
2476,Yann Sommer,ch SUI,GK,Inter,it Serie A,36,1988,32.9,,,,,,,,,,,,,,,,,,,,,Matches
2477,Oliver Sonne,pe PER,DF,Burnley,eng Premier League,24,2000,1.9,,,,,,,,,,,,,,,,,,,,,Matches
2478,David Soria,es ESP,GK,Getafe,es La Liga,32,1993,38.0,,,,,,,,,,,,,,,,,,,,,Matches
2479,Borna Sosa,hr CRO,"DF,MF",Crystal Palace,eng Premier League,27,1998,1.1,,,,,,,,,,,,,,,,,,,,,Matches
2480,Hugo Sotelo,es ESP,MF,Celta Vigo,es La Liga,21,2003,14.9,,,,,,,,,,,,,,,,,,,,,Matches
2481,Florian Sotoca,fr FRA,"MF,FW",Lens,fr Ligue 1,34,1990,5.6,,,,,,,,,,,,,,,,,,,,,Matches
2482,Riccardo Sottil,it ITA,"FW,MF",Lecce,it Serie A,26,1999,11.8,,,,,,,,,,,,,,,,,,,,,Matches
2483,Tomáš Souček,cz CZE,MF,West Ham,eng Premier League,30,1995,24.4,,,,,,,,,,,,,,,,,,,,,Matches
2484,Matìas Soulé,ar ARG,"MF,FW",Roma,it Serie A,22,2003,23.8,,,,,,,,,,,,,,,,,,,,,Matches
2485,Aboubaka Soumahoro,fr FRA,"MF,DF",Hamburger SV,de Bundesliga,20,2005,1.5,,,,,,,,,,,,,,,,,,,,,Matches
2486,Sambou Soumano,sn SEN,FW,Lorient,fr Ligue 1,24,2001,10.5,,,,,,,,,,,,,,,,,,,,,Matches
2487,Issa Soumaré,sn SEN,"FW,MF",Le Havre,fr Ligue 1,24,2000,32.8,,,,,,,,,,,,,,,,,,,,,Matches
2488,Souza,br BRA,MF,Tottenham,eng Premier League,19,2006,1.6,,,,,,,,,,,,,,,,,,,,,Matches
2489,Vinicius Souza,br BRA,MF,Wolfsburg,de Bundesliga,26,1999,19.6,,,,,,,,,,,,,,,,,,,,,Matches
2490,Djibril Sow,ch SUI,MF,Sevilla,es La Liga,28,1997,24.3,,,,,,,,,,,,,,,,,,,,,Matches
2491,Djed Spence,eng ENG,"DF,MF",Tottenham,eng Premier League,24,2000,22.8,,,,,,,,,,,,,,,,,,,,,Matches
2492,Leonardo Spinazzola,it ITA,"MF,DF",Napoli,it Serie A,32,1993,21.1,,,,,,,,,,,,,,,,,,,,,Matches
2493,Marco Sportiello,it ITA,GK,Atalanta,it Serie A,33,1992,1.0,,,,,,,,,,,,,,,,,,,,,Matches
2494,Anton Stach,de GER,MF,Leeds United,eng Premier League,26,1998,26.3,,,,,,,,,,,,,,,,,,,,,Matches
2495,Jens Stage,dk DEN,MF,Werder Bremen,de Bundesliga,28,1996,27.3,,,,,,,,,,,,,,,,,,,,,Matches
2496,Benjamin Stambouli,fr FRA,MF,Metz,fr Ligue 1,34,1990,10.7,,,,,,,,,,,,,,,,,,,,,Matches
2497,Nicolae Stanciu,ro ROU,MF,Genoa,it Serie A,32,1993,2.0,,,,,,,,,,,,,,,,,,,,,Matches
2498,Otto Stange,de GER,FW,Hamburger SV,de Bundesliga,18,2007,3.3,,,,,,,,,,,,,,,,,,,,,Matches
2499,Josip Stanišić,hr CRO,DF,Bayern Munich,de Bundesliga,25,2000,20.6,,,,,,,,,,,,,,,,,,,,,Matches
2500,Carl Starfelt,se SWE,DF,Celta Vigo,es La Liga,30,1995,16.6,,,,,,,,,,,,,,,,,,,,,Matches
2501,Niklas Stark,de GER,DF,Werder Bremen,de Bundesliga,30,1995,7.7,,,,,,,,,,,,,,,,,,,,,Matches
2502,Orri Steinn Óskarsson,is ISL,FW,Real Sociedad,es La Liga,20,2004,9.3,,,,,,,,,,,,,,,,,,,,,Matches
2503,Calvin Stengs,nl NED,"FW,MF",Pisa,it Serie A,26,1998,0.5,,,,,,,,,,,,,,,,,,,,,Matches
2504,Pascal Stenzel,de GER,MF,Stuttgart,de Bundesliga,29,1996,1.2,,,,,,,,,,,,,,,,,,,,,Matches
2505,Leonidas Stergiou,ch SUI,DF,Heidenheim,de Bundesliga,23,2002,2.3,,,,,,,,,,,,,,,,,,,,,Matches
2506,Leonidas Stergiou,ch SUI,DF,Stuttgart,de Bundesliga,23,2002,0.0,,,,,,,,,,,,,,,,,,,,,Matches
2507,Finley Stevens,wls WAL,DF,St Pauli,de Bundesliga,22,2003,0.3,,,,,,,,,,,,,,,,,,,,,Matches
2508,Angelo Stiller,de GER,MF,Stuttgart,de Bundesliga,24,2001,30.5,,,,,,,,,,,,,,,,,,,,,Matches
2509,Kevin Stöger,at AUT,MF,Gladbach,de Bundesliga,31,1993,14.7,,,,,,,,,,,,,,,,,,,,,Matches
2510,Filip Stojilković,ch SUI,"FW,MF",Pisa,it Serie A,25,2000,7.3,,,,,,,,,,,,,,,,,,,,,Matches
2511,John Stones,eng ENG,DF,Manchester City,eng Premier League,31,1994,4.9,,,,,,,,,,,,,,,,,,,,,Matches
2512,Jørgen Strand Larsen,no NOR,FW,Crystal Palace,eng Premier League,25,2000,10.0,,,,,,,,,,,,,,,,,,,,,Matches
2513,Jørgen Strand Larsen,no NOR,FW,Wolves,eng Premier League,25,2000,15.6,,,,,,,,,,,,,,,,,,,,,Matches
2514,Gabriel Strefezza,br BRA,FW,Parma,it Serie A,28,1997,11.2,,,,,,,,,,,,,,,,,,,,,Matches
2515,Pascal Struijk,nl NED,DF,Leeds United,eng Premier League,25,1999,32.6,,,,,,,,,,,,,,,,,,,,,Matches
2516,Cristhian Stuani,uy URU,FW,Girona,es La Liga,38,1986,4.6,,,,,,,,,,,,,,,,,,,,,Matches
2517,Nikola Štulić,rs SRB,FW,Lecce,it Serie A,23,2001,19.0,,,,,,,,,,,,,,,,,,,,,Matches
2518,Denis Suárez,es ESP,MF,Alavés,es La Liga,31,1994,15.6,,,,,,,,,,,,,,,,,,,,,Matches
2519,Gabriel Suazo,cl CHI,"DF,MF",Sevilla,es La Liga,27,1997,23.3,,,,,,,,,,,,,,,,,,,,,Matches
2520,Luka Sučić,hr CRO,"MF,FW",Real Sociedad,es La Liga,22,2002,11.4,,,,,,,,,,,,,,,,,,,,,Matches
2521,Petar Sučić,hr CRO,MF,Inter,it Serie A,21,2003,19.6,,,,,,,,,,,,,,,,,,,,,Matches
2522,Yukinari Sugawara,jp JPN,"DF,MF",Werder Bremen,de Bundesliga,25,2000,27.0,,,,,,,,,,,,,,,,,,,,,Matches
2523,Pavel Šulc,cz CZE,"FW,MF",Lyon,fr Ligue 1,24,2000,17.4,,,,,,,,,,,,,,,,,,,,,Matches
2524,Niklas Süle,de GER,DF,Dortmund,de Bundesliga,29,1995,5.4,,,,,,,,,,,,,,,,,,,,,Matches
2525,Ibrahim Sulemana,gh GHA,MF,Bologna,it Serie A,22,2003,0.5,,,,,,,,,,,,,,,,,,,,,Matches
2526,Ibrahim Sulemana,gh GHA,MF,Cagliari,it Serie A,22,2003,9.6,,,,,,,,,,,,,,,,,,,,,Matches
2527,Kamaldeen Sulemana,gh GHA,MF,Atalanta,it Serie A,23,2002,11.2,,,,,,,,,,,,,,,,,,,,,Matches
2528,Crysencio Summerville,nl NED,"MF,FW",West Ham,eng Premier League,23,2001,27.4,,,,,,,,,,,,,,,,,,,,,Matches
2529,Tomáš Suslov,sk SVK,FW,Hellas Verona,it Serie A,23,2002,5.0,,,,,,,,,,,,,,,,,,,,,Matches
2530,Yuito Suzuki,jp JPN,MF,Freiburg,de Bundesliga,23,2001,18.1,,,,,,,,,,,,,,,,,,,,,Matches
2531,Zion Suzuki,jp JPN,GK,Parma,it Serie A,22,2002,20.0,,,,,,,,,,,,,,,,,,,,,Matches
2532,Mattias Svanberg,se SWE,MF,Wolfsburg,de Bundesliga,26,1999,9.6,,,,,,,,,,,,,,,,,,,,,Matches
2533,Daniel Svensson,se SWE,MF,Dortmund,de Bundesliga,23,2002,27.3,,,,,,,,,,,,,,,,,,,,,Matches
2534,Mile Svilar,rs SRB,GK,Roma,it Serie A,25,1999,38.0,,,,,,,,,,,,,,,,,,,,,Matches
2535,Williot Swedberg,se SWE,"FW,MF",Celta Vigo,es La Liga,21,2004,14.1,,,,,,,,,,,,,,,,,,,,,Matches
2536,Lamine Sy,mr MTN,DF,Auxerre,fr Ligue 1,22,2002,17.1,,,,,,,,,,,,,,,,,,,,,Matches
2537,Abakar Sylla,ci CIV,DF,Strasbourg,fr Ligue 1,22,2002,0.0,,,,,,,,,,,,,,,,,,,,,Matches
2538,Abakar Sylla,ci CIV,DF,Nantes,fr Ligue 1,22,2002,0.7,,,,,,,,,,,,,,,,,,,,,Matches
2539,Fodé Sylla,fr FRA,MF,Lens,fr Ligue 1,19,2006,1.1,,,,,,,,,,,,,,,,,,,,,Matches
2540,Wojciech Szczęsny,pl POL,GK,Barcelona,es La Liga,35,1990,8.0,,,,,,,,,,,,,,,,,,,,,Matches
2541,Dominik Szoboszlai,hu HUN,"MF,DF",Liverpool,eng Premier League,24,2000,35.9,,,,,,,,,,,,,,,,,,,,,Matches
2542,Sebastian Szymański,pl POL,MF,Rennes,fr Ligue 1,26,1999,8.6,,,,,,,,,,,,,,,,,,,,,Matches
2543,Alexander Sørloth,no NOR,FW,Atlético Madrid,es La Liga,29,1995,22.0,,,,,,,,,,,,,,,,,,,,,Matches
2544,Jocelin Ta Bi,ci CIV,MF,Sunderland,eng Premier League,20,2005,0.4,,,,,,,,,,,,,,,,,,,,,Matches
2545,Musa Al-Taamari,jo JOR,"MF,FW",Rennes,fr Ligue 1,28,1997,24.6,,,,,,,,,,,,,,,,,,,,,Matches
2546,Haris Tabaković,ba BIH,FW,Gladbach,de Bundesliga,31,1994,26.5,,,,,,,,,,,,,,,,,,,,,Matches
