Rk,Player,Nation,Pos,Squad,Comp,Age,Born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Matches,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_PK,Standard_PKatt,Matches_shooting,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,A-xAG,KP,1/3,PPA,CrsPA,Matches_passing,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err,Matches_defense,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Rec,Matches_possession,nombre_normalizado,xG,xA,npxG,xGChain,xGBuildup,Pos_Principal,KPI_Goles_90,KPI_npxG_90,KPI_G_menos_xG_90,KPI_Conversion_Tiros,KPI_Regates_Exitosos_Pct,KPI_Asistencias_90,KPI_xA_90,KPI_PasesClave_90,KPI_DistPaseProgresivo_90,KPI_DistConduccionProgresiva_90,KPI_PasesCompletados_Pct,KPI_AccionesDefensivas_90,KPI_DuelosGanados_Pct,KPI_Despejes_90,KPI_Bloqueos_90,KPI_Errores_90
623,Lucas Da Cunha,fr FRA,MF,Como,it Serie A,24.0,2001.0,36,31,2739.0,30.4,6.0,4.0,10,2,4,4,4,0,0.2,0.13,0.33,0.07,0.2,Matches,6,42,16,38.1,1.38,0.53,0.14,0.38,4,4,Matches,,,,,,,,,,,,,,,4.0,,,,,,Matches,,33,,,,,,,,,,,18,,,,Matches,,,,,,,,,,,,,,,,,,,,,Matches,lucas da cunha,6.926369271241128,6.021571090444922,3.881173974834383,17.49147634766996,12.713604623451827,MF,0.19736842105263158,0.1276701965406047,-0.030472673396089722,0.14,,0.13157894736842105,0.19807799639621454,,,,,,,,,
624,Adam Daghim,dk DEN,"MF,FW",Wolfsburg,de Bundesliga,19.0,2005.0,27,12,1364.0,15.2,2.0,3.0,5,2,0,0,3,0,0.13,0.2,0.33,0.13,0.33,Matches,2,27,9,33.3,1.78,0.59,0.07,0.22,0,0,Matches,,,,,,,,,,,,,,,3.0,,,,,,Matches,,20,,,,,,,,,,,11,,,,Matches,,,,,,,,,,,,,,,,,,,,,Matches,adam daghim,3.1088089011609554,3.074686413630843,3.1088089011609554,9.786626935005188,4.455633115023375,MF,0.13157894736842105,0.20452690139216814,-0.07294795402374707,0.07,,0.19736842105263158,0.202282000896766,,,,,,,,,
625,Finn Dahmen,de GER,GK,Augsburg,de Bundesliga,27.0,1998.0,34,34,3060.0,34.0,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,0,1,0,0.0,0.03,0.0,0.0,,0,0,Matches,,,,,,,,,,,,,,,0.0,,,,,,Matches,,0,,,,,,,,,,,0,,,,Matches,,,,,,,,,,,,,,,,,,,,,Matches,finn dahmen,0.6633901596069336,0.2969367634505033,0.6633901596069336,4.446497203782201,4.14956040866673,GK,,,,,,,,,,,,,,,,
626,Mahmoud Dahoud,de GER,"MF,FW",Frankfurt,de Bundesliga,29.0,1996.0,15,8,716.0,8.0,2.0,3.0,5,2,0,0,0,0,0.25,0.38,0.63,0.25,0.63,Matches,2,17,2,11.8,2.14,0.25,0.12,1.0,0,0,Matches,,,,,,,,,,,,,,,3.0,,,,,,Matches,,8,,,,,,,,,,,10,,,,Matches,,,,,,,,,,,,,,,,,,,,,Matches,mahmoud dahoud,0.7852020431309938,0.3229838218539953,0.7852020431309938,3.258342294022441,2.4602439450100064,MF,0.25,0.09815025539137423,0.15184974460862577,0.12,,0.375,0.040372977731749415,,,,,,,,,
629,Thijs Dallinga,nl NED,FW,Bologna,it Serie A,24.0,2000.0,23,9,811.0,9.0,2.0,2.0,4,2,0,0,2,0,0.22,0.22,0.44,0.22,0.44,Matches,2,24,5,20.8,2.66,0.55,0.08,0.4,0,0,Matches,,,,,,,,,,,,,,,2.0,,,,,,Matches,,4,,,,,,,,,,,1,,,,Matches,,,,,,,,,,,,,,,,,,,,,Matches,thijs dallinga,3.886146053671837,0.7199398213997483,3.886146053671837,5.551288968883455,1.0566577464342115,FW,0.2222222222222222,0.43179400596353745,-0.20957178374131522,0.08,,0.2222222222222222,0.07999331348886092,,,,,,,,,
630,Diogo Dalot,pt POR,"DF,MF",Manchester Utd,eng Premier League,26.0,1999.0,34,29,2614.0,29.0,1.0,3.0,4,1,0,0,5,0,0.03,0.1,0.14,0.03,0.14,Matches,1,24,6,25.0,0.83,0.21,0.04,0.17,0,0,Matches,,,,,,,,,,,,,,,3.0,,,,,,Matches,,30,,,,,,,,,,,26,,,,Matches,,,,,,,,,,,,,,,,,,,,,Matches,diogo dalot,2.194661596789956,3.5058063408359885,2.194661596789956,13.055216778069736,9.666520467028022,DF,0.034482758620689655,0.07567798609620538,-0.041195227475515725,0.04,,0.10344827586206896,0.12088987382193064,,,,,,,,,
633,Mikkel Damsgaard,dk DEN,MF,Brentford,eng Premier League,25.0,2000.0,33,24,2054.0,22.8,4.0,4.0,8,4,0,0,0,0,0.18,0.18,0.35,0.18,0.35,Matches,4,29,11,37.9,1.27,0.48,0.14,0.36,0,0,Matches,,,,,,,,,,,,,,,4.0,,,,,,Matches,,34,,,,,,,,,,,24,,,,Matches,,,,,,,,,,,,,,,,,,,,,Matches,mikkel damsgaard,2.974404709413648,6.468690361827612,2.974404709413648,12.347467929124832,6.4731036853045225,MF,0.17543859649122806,0.13045634690410737,0.044982249587120694,0.14,,0.17543859649122806,0.2837144895538426,,,,,,,,,
634,Arnaut Danjuma,nl NED,"MF,FW",Valencia,es La Liga,28.0,1997.0,30,18,1628.0,18.1,3.0,2.0,5,3,0,1,0,0,0.17,0.11,0.28,0.17,0.28,Matches,3,36,14,38.9,1.99,0.77,0.08,0.21,0,1,Matches,,,,,,,,,,,,,,,2.0,,,,,,Matches,,10,,,,,,,,,,,2,,,,Matches,,,,,,,,,,,,,,,,,,,,,Matches,arnaut danjuma,5.226826310157776,4.247381461784244,4.483548700809479,9.88978798687458,2.371374111622572,MF,0.16574585635359115,0.24770987297289937,-0.12302907790926938,0.08,,0.11049723756906077,0.23466195921459906,,,,,,,,,
635,Kévin Danois,fr FRA,MF,Auxerre,fr Ligue 1,21.0,2004.0,33,32,2830.0,31.4,3.0,1.0,4,3,0,0,3,0,0.1,0.03,0.13,0.1,0.13,Matches,3,25,8,32.0,0.8,0.25,0.12,0.38,0,0,Matches,,,,,,,,,,,,,,,1.0,,,,,,Matches,,48,,,,,,,,,,,38,,,,Matches,,,,,,,,,,,,,,,,,,,,,Matches,kevin danois,2.123984556645155,4.617172429338098,2.123984556645155,9.194329353049396,5.501396361738443,MF,0.09554140127388536,0.06764282027532341,0.027898580998561944,0.12,,0.03184713375796178,0.14704370794070376,,,,,,,,,
636,Kevin Danso,at AUT,DF,Tottenham,eng Premier League,26.0,1998.0,24,17,1494.0,16.6,0.0,0.0,0,0,0,0,8,0,0.0,0.0,0.0,0.0,0.0,Matches,0,11,2,18.2,0.66,0.12,0.0,0.0,0,0,Matches,,,,,,,,,,,,,,,0.0,,,,,,Matches,,13,,,,,,,,,,,25,,,,Matches,,,,,,,,,,,,,,,,,,,,,Matches,kevin danso,0.5242262706160545,0.1586722880601883,0.5242262706160545,1.6506063239648938,1.5962962182238698,DF,0.0,0.031579895820244244,-0.031579895820244244,0.0,,0.0,0.00955857156989086,,,,,,,,,
637,Dante,br BRA,DF,Nice,fr Ligue 1,41.0,1983.0,12,9,849.0,9.4,0.0,1.0,1,0,0,0,1,0,0.0,0.11,0.11,0.0,0.11,Matches,0,7,1,14.3,0.74,0.11,0.0,0.0,0,0,Matches,,,,,,,,,,,,,,,1.0,,,,,,Matches,,5,,,,,,,,,,,11,,,,Matches,,,,,,,,,,,,,,,,,,,,,Matches,dante,0.2175557473674416,0.075519535690546,0.2175557473674416,2.9663416743278503,2.9388745287433267,DF,0.0,0.02314422844334485,-0.02314422844334485,0.0,,0.10638297872340426,0.008033993158568722,,,,,,,,,
640,Sergi Darder,es ESP,MF,Mallorca,es La Liga,31.0,1993.0,38,30,2680.0,29.8,1.0,5.0,6,1,0,0,3,0,0.03,0.17,0.2,0.03,0.2,Matches,1,36,13,36.1,1.21,0.44,0.03,0.08,0,0,Matches,,,,,,,,,,,,,,,5.0,,,,,,Matches,,13,,,,,,,,,,,23,,,,Matches,,,,,,,,,,,,,,,,,,,,,Matches,sergi darder,2.2581017958000302,5.54317428637296,2.2581017958000302,10.62109318934381,7.191008800640702,MF,0.03355704697986577,0.07577522804698088,-0.042218181067115106,0.03,,0.16778523489932887,0.18601255994540133,,,,,,,,,
641,Karl Darlow,wls WAL,GK,Leeds United,eng Premier League,34.0,1990.0,22,22,1980.0,22.0,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,0,0,0,,0.0,0.0,,,0,0,Matches,,,,,,,,,,,,,,,0.0,,,,,,Matches,,0,,,,,,,,,,,0,,,,Matches,,,,,,,,,,,,,,,,,,,,,Matches,karl darlow,0.0,0.0,0.0,1.8115539252758024,1.8115539252758024,GK,,,,,,,,,,,,,,,,
646,Jonathan David,ca CAN,FW,Juventus,it Serie A,25.0,2000.0,35,20,1781.0,19.8,6.0,4.0,10,6,0,1,0,0,0.3,0.2,0.51,0.3,0.51,Matches,6,41,16,39.0,2.07,0.81,0.15,0.38,0,1,Matches,,,,,,,,,,,,,,,4.0,,,,,,Matches,,10,,,,,,,,,,,6,,,,Matches,,,,,,,,,,,,,,,,,,,,,Matches,jonathan david,11.464318415150046,4.232262331992388,10.703019579872487,14.402950731106102,4.125553295947611,FW,0.30303030303030304,0.5405565444380044,-0.2759756775328306,0.15,,0.20202020202020202,0.21375062282789836,,,,,,,,,
647,Alphonso Davies,ca CAN,DF,Bayern Munich,de Bundesliga,24.0,2000.0,13,6,525.0,5.8,1.0,3.0,4,1,0,0,1,0,0.17,0.51,0.69,0.17,0.69,Matches,1,4,1,25.0,0.69,0.17,0.25,1.0,0,0,Matches,,,,,,,,,,,,,,,3.0,,,,,,Matches,,6,,,,,,,,,,,3,,,,Matches,,,,,,,,,,,,,,,,,,,,,Matches,alphonso davies,0.4413026720285415,1.301999389193952,0.4413026720285415,6.602924805134535,5.091645808890462,DF,0.1724137931034483,0.07608666759112785,0.09632712551232042,0.25,,0.5172413793103449,0.2244826533093021,,,,,,,,,
649,Davinchi,es ESP,DF,Getafe,es La Liga,17.0,2007.0,14,7,700.0,7.8,0.0,0.0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,Matches,0,4,2,50.0,0.51,0.26,0.0,0.0,0,0,Matches,,,,,,,,,,,,,,,0.0,,,,,,Matches,,17,,,,,,,,,,,7,,,,Matches,,,,,,,,,,,,,,,,,,,,,Matches,davinchi,0.1961896456778049,0.0598578657954931,0.1961896456778049,0.497814642265439,0.3077848814427852,DF,0.0,0.025152518676641655,-0.025152518676641655,0.0,,0.0,0.007674085358396551,,,,,,,,,
650,Keinan Davis,eng ENG,FW,Udinese,it Serie A,27.0,1998.0,30,27,2065.0,22.9,10.0,4.0,14,6,4,4,5,0,0.44,0.17,0.61,0.26,0.44,Matches,10,50,25,50.0,2.18,1.09,0.2,0.4,4,4,Matches,,,,,,,,,,,,,,,4.0,,,,,,Matches,,5,,,,,,,,,,,1,,,,Matches,,,,,,,,,,,,,,,,,,,,,Matches,keinan davis,9.890136182308195,4.327703749760985,6.844940945506096,13.425299689173698,5.164774231612682,FW,0.4366812227074236,0.298905718144371,0.004797546624096278,0.2,,0.17467248908296945,0.1889826964961129,,,,,,,,,
651,Kevin De Bruyne,be BEL,MF,Napoli,it Serie A,34.0,1991.0,18,13,1165.0,12.9,5.0,2.0,7,2,3,3,1,0,0.39,0.15,0.54,0.15,0.31,Matches,5,27,11,40.7,2.09,0.85,0.19,0.45,3,3,Matches,,,,,,,,,,,,,,,2.0,,,,,,Matches,,8,,,,,,,,,,,5,,,,Matches,,,,,,,,,,,,,,,,,,,,,Matches,kevin de bruyne,3.5163134410977364,4.023396631702781,1.2324169697239995,7.890820484608412,5.31821558624506,MF,0.38759689922480617,0.09553619920341082,0.11501446193040803,0.19,,0.15503875968992248,0.3118912117599055,,,,,,,,,
653,Maxim De Cuyper,be BEL,"DF,MF",Brighton,eng Premier League,24.0,2000.0,30,17,1414.0,15.7,2.0,3.0,5,2,0,0,2,0,0.13,0.19,0.32,0.13,0.32,Matches,2,13,6,46.2,0.83,0.38,0.15,0.33,0,0,Matches,,,,,,,,,,,,,,,3.0,,,,,,Matches,,10,,,,,,,,,,,11,,,,Matches,,,,,,,,,,,,,,,,,,,,,Matches,maxim de cuyper,1.7418285254389048,4.685627582482994,1.7418285254389048,6.840236205607653,3.4948783963918686,DF,0.12738853503184713,0.11094449206617228,0.016444042965674855,0.15,,0.1910828025477707,0.29844761671866205,,,,,,,,,
654,Charles De Ketelaere,be BEL,"MF,FW",Atalanta,it Serie A,24.0,2001.0,31,26,2177.0,24.2,3.0,5.0,8,3,0,0,4,0,0.12,0.21,0.33,0.12,0.33,Matches,3,46,16,34.8,1.9,0.66,0.07,0.19,0,0,Matches,,,,,,,,,,,,,,,5.0,,,,,,Matches,,15,,,,,,,,,,,5,,,,Matches,,,,,,,,,,,,,,,,,,,,,Matches,charles de ketelaere,4.545966546982527,10.65264681726694,4.545966546982527,19.828982893377542,7.581169381737709,MF,0.12396694214876033,0.18784985731332757,-0.06388291516456722,0.07,,0.2066115702479339,0.4401920172424355,,,,,,,,,
655,Jeffrey De Lange,nl NED,GK,Marseille,fr Ligue 1,27.0,1998.0,5,5,450.0,5.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,0,0,0,,0.0,0.0,,,0,0,Matches,,,,,,,,,,,,,,,0.0,,,,,,Matches,,0,,,,,,,,,,,0,,,,Matches,,,,,,,,,,,,,,,,,,,,,Matches,jeffrey de lange,0.0,0.1029973775148391,0.0,2.4000284634530544,2.2970311008393764,GK,,,,,,,,,,,,,,,,
657,Théo De Percin,mq MTQ,GK,Auxerre,fr Ligue 1,24.0,2001.0,8,5,598.0,6.6,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,0,0,0,,0.0,0.0,,,0,0,Matches,,,,,,,,,,,,,,,0.0,,,,,,Matches,,0,,,,,,,,,,,0,,,,Matches,,,,,,,,,,,,,,,,,,,,,Matches,theo de percin,0.0,0.0,0.0,0.2186872474849224,0.2186872474849224,GK,,,,,,,,,,,,,,,,
658,Lorenzo De Silvestri,it ITA,DF,Bologna,it Serie A,37.0,1988.0,12,6,491.0,5.5,0.0,0.0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,Matches,0,0,0,,0.0,0.0,,,0,0,Matches,,,,,,,,,,,,,,,0.0,,,,,,Matches,,1,,,,,,,,,,,7,,,,Matches,,,,,,,,,,,,,,,,,,,,,Matches,lorenzo de silvestri,0.0,0.1587319131940603,0.0,0.8127099629491568,0.6539780553430319,DF,0.0,0.0,0.0,,,0.0,0.028860347853465508,,,,,,,,,
659,Thibault De Smet,be BEL,DF,Paris FC,fr Ligue 1,27.0,1998.0,17,13,1144.0,12.7,0.0,1.0,1,0,0,0,6,2,0.0,0.08,0.08,0.0,0.08,Matches,0,4,0,0.0,0.31,0.0,0.0,,0,0,Matches,,,,,,,,,,,,,,,1.0,,,,,,Matches,,11,,,,,,,,,,,10,,,,Matches,,,,,,,,,,,,,,,,,,,,,Matches,thibault de smet,0.1855126786977052,0.3585076257586479,0.1855126786977052,4.638216312974691,4.51627979055047,DF,0.0,0.01460729753525238,-0.01460729753525238,0.0,,0.07874015748031496,0.028228946910129758,,,,,,,,,
660,Koni De Winter,be BEL,DF,Milan,it Serie A,23.0,2002.0,26,19,1800.0,20.0,1.0,1.0,2,1,0,0,1,0,0.05,0.05,0.1,0.05,0.1,Matches,1,7,1,14.3,0.35,0.05,0.14,1.0,0,0,Matches,,,,,,,,,,,,,,,1.0,,,,,,Matches,,19,,,,,,,,,,,13,,,,Matches,,,,,,,,,,,,,,,,,,,,,Matches,koni de winter,0.7965529607608914,0.6498572872951627,0.7965529607608914,8.046976586803794,7.892384415492415,DF,0.05,0.039827648038044575,0.010172351961955428,0.14,,0.05,0.03249286436475814,,,,,,,,,
661,Alessandro Deiola,it ITA,"MF,DF",Cagliari,it Serie A,29.0,1995.0,20,17,1430.0,15.9,0.0,2.0,2,0,0,0,3,0,0.0,0.13,0.13,0.0,0.13,Matches,0,22,7,31.8,1.38,0.44,0.0,0.0,0,0,Matches,,,,,,,,,,,,,,,2.0,,,,,,Matches,,20,,,,,,,,,,,13,,,,Matches,,,,,,,,,,,,,,,,,,,,,Matches,alessandro deiola,2.228636055253446,0.5954971769824624,2.228636055253446,4.545566329732537,2.970381209626794,MF,0.0,0.1401657896385815,-0.1401657896385815,0.0,,0.12578616352201258,0.03745265264040644,,,,,,,,,
662,Romain Del Castillo,fr FRA,"MF,FW",Brest,fr Ligue 1,29.0,1996.0,32,32,2625.0,29.2,9.0,3.0,12,3,6,8,2,1,0.31,0.1,0.41,0.1,0.21,Matches,9,33,13,39.4,1.13,0.45,0.27,0.69,6,8,Matches,,,,,,,,,,,,,,,3.0,,,,,,Matches,,36,,,,,,,,,,,28,,,,Matches,,,,,,,,,,,,,,,,,,,,,Matches,romain del castillo,8.386032570153475,6.569920150563121,2.3052715435624123,12.779396329075098,6.169922332279384,MF,0.3082191780821918,0.07894765560145248,0.021026281844059084,0.27,,0.10273972602739727,0.22499726543024387,,,,,,,,,
664,Liam Delap,eng ENG,FW,Chelsea,eng Premier League,22.0,2003.0,28,12,1107.0,12.3,1.0,0.0,1,1,0,0,4,0,0.08,0.0,0.08,0.08,0.08,Matches,1,36,11,30.6,2.93,0.89,0.03,0.09,0,0,Matches,,,,,,,,,,,,,,,0.0,,,,,,Matches,,3,,,,,,,,,,,1,,,,Matches,,,,,,,,,,,,,,,,,,,,,Matches,liam delap,5.030099527910352,0.1692549511790275,5.030099527910352,7.515913432464004,3.400637183338404,FW,0.08130081300813008,0.4089511811309229,-0.3276503681227928,0.03,,0.0,0.0137605651365063,,,,,,,,,
665,Fisayo Dele-Bashiru,ng NGA,MF,Lazio,it Serie A,24.0,2001.0,24,11,1187.0,13.2,1.0,0.0,1,1,0,0,0,0,0.08,0.0,0.08,0.08,0.08,Matches,1,9,2,22.2,0.68,0.15,0.11,0.5,0,0,Matches,,,,,,,,,,,,,,,0.0,,,,,,Matches,,15,,,,,,,,,,,4,,,,Matches,,,,,,,,,,,,,,,,,,,,,Matches,fisayo dele bashiru,0.5851763747632504,1.120098192244768,0.5851763747632504,6.592202328145504,5.67429375462234,MF,0.07575757575757576,0.044331543542670486,0.03142603221490528,0.11,,0.0,0.08485592365490667,,,,,,,,,
666,Enrico Delprato,it ITA,"DF,MF",Parma,it Serie A,25.0,1999.0,35,34,2951.0,32.8,2.0,0.0,2,2,0,0,5,0,0.06,0.0,0.06,0.06,0.06,Matches,2,18,9,50.0,0.55,0.27,0.11,0.22,0,0,Matches,,,,,,,,,,,,,,,0.0,,,,,,Matches,,21,,,,,,,,,,,24,,,,Matches,,,,,,,,,,,,,,,,,,,,,Matches,enrico delprato,,,,,,DF,0.06097560975609757,,,0.11,,0.0,,,,,,,,,,
667,Olivier Deman,be BEL,"DF,MF",Werder Bremen,de Bundesliga,25.0,2000.0,16,14,1254.0,13.9,1.0,2.0,3,1,0,0,3,0,0.07,0.14,0.22,0.07,0.22,Matches,1,10,3,30.0,0.72,0.22,0.1,0.33,0,0,Matches,,,,,,,,,,,,,,,2.0,,,,,,Matches,,26,,,,,,,,,,,10,,,,Matches,,,,,,,,,,,,,,,,,,,,,Matches,olivier deman,0.428515175357461,1.47944251075387,0.428515175357461,4.93840117380023,3.729718029499054,DF,0.07194244604316546,0.030828429881831723,0.04111401616133374,0.1,,0.14388489208633093,0.10643471300387554,,,,,,,,,
668,Pape Demba Diop,sn SEN,MF,Toulouse,fr Ligue 1,21.0,2003.0,15,13,1181.0,13.1,1.0,2.0,3,1,0,0,2,0,0.08,0.15,0.23,0.08,0.23,Matches,1,29,11,37.9,2.21,0.84,0.03,0.09,0,0,Matches,,,,,,,,,,,,,,,2.0,,,,,,Matches,,20,,,,,,,,,,,29,,,,Matches,,,,,,,,,,,,,,,,,,,,,Matches,pape demba diop,1.532203583046794,1.71294922567904,1.532203583046794,4.120846760459244,2.7289467100054026,MF,0.07633587786259542,0.11696210557609114,-0.04062622771349572,0.03,,0.15267175572519084,0.1307594828762626,,,,,,,,,
670,Ousmane Dembélé,fr FRA,FW,PSG,fr Ligue 1,28.0,1997.0,22,11,1063.0,11.8,10.0,7.0,17,8,2,3,0,0,0.85,0.59,1.44,0.68,1.27,Matches,10,45,18,40.0,3.81,1.52,0.22,0.56,2,3,Matches,,,,,,,,,,,,,,,7.0,,,,,,Matches,,3,,,,,,,,,,,0,,,,Matches,,,,,,,,,,,,,,,,,,,,,Matches,ousmane dembele,6.604901619255543,5.207486420869827,4.324616186320782,10.21094974130392,4.470038652420044,FW,0.847457627118644,0.36649289714582894,0.28772020175800483,0.22,,0.5932203389830508,0.4413124085482904,,,,,,,,,
671,Jessy Deminguet,fr FRA,MF,Metz,fr Ligue 1,27.0,1998.0,31,25,1995.0,22.2,2.0,0.0,2,2,0,0,4,0,0.09,0.0,0.09,0.09,0.09,Matches,2,17,7,41.2,0.77,0.32,0.12,0.29,0,0,Matches,,,,,,,,,,,,,,,0.0,,,,,,Matches,,21,,,,,,,,,,,22,,,,Matches,,,,,,,,,,,,,,,,,,,,,Matches,jessy deminguet,1.1191442692652345,0.6021527666598558,1.1191442692652345,5.570983536541462,4.136053280904889,MF,0.0900900900900901,0.05041190402095651,0.039678186069133585,0.12,,0.0,0.027123998498191706,,,,,,,,,
672,Ermedin Demirović,ba BIH,FW,Stuttgart,de Bundesliga,27.0,1998.0,25,17,1497.0,16.6,12.0,3.0,15,11,1,1,5,0,0.72,0.18,0.9,0.66,0.84,Matches,12,41,22,53.7,2.46,1.32,0.29,0.55,1,1,Matches,,,,,,,,,,,,,,,3.0,,,,,,Matches,,10,,,,,,,,,,,2,,,,Matches,,,,,,,,,,,,,,,,,,,,,Matches,ermedin demirovic,8.664393775165081,2.179655436426401,7.906617097556591,13.179813992232084,4.325801435858011,FW,0.7228915662650601,0.47630223479256567,0.20094013402619992,0.29,,0.18072289156626503,0.1313045443630362,,,,,,,,,
673,Rav van den Berg,nl NED,DF,Köln,de Bundesliga,21.0,2004.0,14,12,1131.0,12.6,0.0,1.0,1,0,0,0,0,1,0.0,0.08,0.08,0.0,0.08,Matches,0,1,0,0.0,0.08,0.0,0.0,,0,0,Matches,,,,,,,,,,,,,,,1.0,,,,,,Matches,,8,,,,,,,,,,,14,,,,Matches,,,,,,,,,,,,,,,,,,,,,Matches,rav van den berg,0.107068583369255,0.4956986010074615,0.107068583369255,2.7127026673406363,2.7127026673406363,DF,0.0,0.00849750661660754,-0.00849750661660754,0.0,,0.07936507936507936,0.03934115881011599,,,,,,,,,
674,Sepp van den Berg,nl NED,DF,Brentford,eng Premier League,23.0,2001.0,32,30,2763.0,30.7,0.0,2.0,2,0,0,0,2,0,0.0,0.07,0.07,0.0,0.07,Matches,0,23,7,30.4,0.75,0.23,0.0,0.0,0,0,Matches,,,,,,,,,,,,,,,2.0,,,,,,Matches,,9,,,,,,,,,,,26,,,,Matches,,,,,,,,,,,,,,,,,,,,,Matches,sepp van den berg,3.3328840751200914,2.197148658335209,3.3328840751200914,8.73620273731649,6.425411341711879,DF,0.0,0.10856299918957953,-0.10856299918957953,0.0,,0.06514657980456026,0.0715683602063586,,,,,,,,,
675,Branco van den Boomen,nl NED,MF,Angers,fr Ligue 1,30.0,1995.0,15,14,1238.0,13.8,0.0,1.0,1,0,0,1,3,0,0.0,0.07,0.07,0.0,0.07,Matches,0,13,5,38.5,0.95,0.36,0.0,0.0,0,1,Matches,,,,,,,,,,,,,,,1.0,,,,,,Matches,,15,,,,,,,,,,,7,,,,Matches,,,,,,,,,,,,,,,,,,,,,Matches,branco van den boomen,1.0635485812090335,2.33521773852408,0.3034534617327153,5.750964725390077,4.139429623261094,MF,0.0,0.02198938128497937,-0.07706873776877055,0.0,,0.07246376811594203,0.1692186767046435,,,,,,,,,
676,Leander Dendoncker,be BEL,MF,Oviedo,es La Liga,30.0,1995.0,19,15,1330.0,14.8,1.0,0.0,1,1,0,0,2,0,0.07,0.0,0.07,0.07,0.07,Matches,1,9,4,44.4,0.61,0.27,0.11,0.25,0,0,Matches,,,,,,,,,,,,,,,0.0,,,,,,Matches,,25,,,,,,,,,,,11,,,,Matches,,,,,,,,,,,,,,,,,,,,,Matches,leander dendoncker,0.538357574492693,0.4306179387494921,0.538357574492693,2.1508139576762915,1.4654122050851583,MF,0.06756756756756756,0.03637551179004682,0.031192055777520745,0.11,,0.0,0.02909580667226298,,,,,,,,,
678,Nelson Deossa,co COL,MF,Real Betis,es La Liga,25.0,2000.0,20,8,743.0,8.3,0.0,0.0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,Matches,0,18,0,0.0,2.18,0.0,0.0,,0,0,Matches,,,,,,,,,,,,,,,0.0,,,,,,Matches,,8,,,,,,,,,,,6,,,,Matches,,,,,,,,,,,,,,,,,,,,,Matches,nelson deossa,0.473878163844347,0.6545962225645781,0.473878163844347,4.098076751455665,3.2412512339651585,MF,0.0,0.057093754680041804,-0.057093754680041804,0.0,,0.0,0.07886701476681662,,,,,,,,,
680,Rémy Descamps,fr FRA,GK,Lyon,fr Ligue 1,29.0,1996.0,5,5,450.0,5.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,0,0,0,,0.0,0.0,,,0,0,Matches,,,,,,,,,,,,,,,0.0,,,,,,Matches,,0,,,,,,,,,,,0,,,,Matches,,,,,,,,,,,,,,,,,,,,,Matches,remy descamps,0.0,0.0,0.0,0.873858168721199,0.873858168721199,GK,,,,,,,,,,,,,,,,
682,Justin Devenny,nir NIR,"MF,FW",Crystal Palace,eng Premier League,21.0,2003.0,21,7,796.0,8.8,1.0,0.0,1,0,1,1,0,0,0.11,0.0,0.11,0.0,0.0,Matches,1,13,4,30.8,1.47,0.45,0.08,0.25,1,1,Matches,,,,,,,,,,,,,,,0.0,,,,,,Matches,,11,,,,,,,,,,,1,,,,Matches,,,,,,,,,,,,,,,,,,,,,Matches,justin devenny,2.2452754601836205,0.3324787318706512,1.4841066226363182,3.62430040538311,2.076643966138363,MF,0.11363636363636363,0.16864847984503614,-0.14150857502086595,0.08,,0.0,0.03778167407621036,,,,,,,,,
